Exclusive: First Gene Therapy Drug Sets Million-Euro Price Record (bioethicscom),http://news.feedzilla.com/en_us/stories/science/409089234?client_source=api&format=json,"(Reuters) - The Western world's first gene therapy drug is set to go on sale
in Germany with a 1.1 million euro ($1.4 million) price tag, a new record for
a medicine to treat a rare disease. The sky-high cost … Read More

"
First Star War Episode 7 Trailer Released,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/O4LvQEjzQbo/story01.htm,"Midnight Thunder writes: The first trailer for Star Wars Episode VII: The Force Awakens has been released. (YouTube link.) This is the first real opportunity to get a feeling for whether childhood dreams will be crushed or Disney, with the help of JJ Abrams, will be able to breath new life into the story without making it feel like a merchandising excuse.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=First+Star+War+Episode+7+Trailer+Released%3A+http%3A%2F%2Fbit.ly%2F1tynjMP""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fentertainment.slashdot.org%2Fstory%2F14%2F11%2F28%2F1733201%2Ffirst-star-war-episode-7-trailer-released%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://entertainment.slashdot.org/story/14/11/28/1733201/first-star-war-episode-7-trailer-released?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://entertainment.slashdot.org/story/14/11/28/1733201/first-star-war-episode-7-trailer-released?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6223287&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40f06485/sc/17/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612231408/u/0/f/647410/c/35028/s/40f06485/sc/17/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612231408/u/0/f/647410/c/35028/s/40f06485/sc/17/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612231408/u/0/f/647410/c/35028/s/40f06485/sc/17/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612231408/u/0/f/647410/c/35028/s/40f06485/sc/17/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612231408/u/0/f/647410/c/35028/s/40f06485/sc/17/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612231408/u/0/f/647410/c/35028/s/40f06485/sc/17/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612231408/u/0/f/647410/c/35028/s/40f06485/sc/17/a2.htm""><img src=""http://da.feedsportal.com/r/214612231408/u/0/f/647410/c/35028/s/40f06485/sc/17/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612231408/u/0/f/647410/c/35028/s/40f06485/sc/17/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/O4LvQEjzQbo"" height=""1"" width=""1""/>"
"For Disguise, Female Squid Turn On Fake Testes (Discover Magazine)",http://news.feedzilla.com/en_us/stories/science/409108928?client_source=api&format=json,"Did you know this week is International Cephalopod Awareness Days? I'll assume
your gifts are in the mail. Today is dedicated to squid, and you can't have
total cephalopod awareness without discussing fake squid testes. This post was
first published in September 2013. The best way to stay out of trouble, if
you're a shimmery, color-changing little squid, might be to paint on some
pretend testes. Scientists have found that certain female squid can switch on
and off a body pattern that make

"
France Wants To Get Rid of Diesel Fuel,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/QKFDlBKSUXs/story01.htm,"mrspoonsi sends this Reuters report: France wants to gradually phase out the use of diesel fuel for private passenger transport and will put in place a system to identify the most polluting vehicles, Prime Minister Manuel Valls said on Friday. Next year, the government will launch a car identification system that will rank vehicles by the amount of pollution they emit, Valls said in a speech. This will make it possible for local authorities to limit city access for the dirtiest cars. ""In France, we have long favoured the diesel engine. This was a mistake, and we will progressively undo that, intelligently and pragmatically,"" Valls said. About 80 percent of French motorists drive diesel-powered cars. Valls said taxation would have to orient citizens towards more ecological choices, notably the 2015 state budget measures to reduce the tax advantage of diesel fuel versus gas.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=France+Wants+To+Get+Rid+of+Diesel+Fuel%3A+http%3A%2F%2Fbit.ly%2F1xSUPj8""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F11%2F28%2F2114202%2Ffrance-wants-to-get-rid-of-diesel-fuel%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/11/28/2114202/france-wants-to-get-rid-of-diesel-fuel?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/11/28/2114202/france-wants-to-get-rid-of-diesel-fuel?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6226101&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40f176e0/sc/29/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612197923/u/0/f/647410/c/35028/s/40f176e0/sc/29/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612197923/u/0/f/647410/c/35028/s/40f176e0/sc/29/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612197923/u/0/f/647410/c/35028/s/40f176e0/sc/29/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612197923/u/0/f/647410/c/35028/s/40f176e0/sc/29/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612197923/u/0/f/647410/c/35028/s/40f176e0/sc/29/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612197923/u/0/f/647410/c/35028/s/40f176e0/sc/29/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612197923/u/0/f/647410/c/35028/s/40f176e0/sc/29/a2.htm""><img src=""http://da.feedsportal.com/r/214612197923/u/0/f/647410/c/35028/s/40f176e0/sc/29/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612197923/u/0/f/647410/c/35028/s/40f176e0/sc/29/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/QKFDlBKSUXs"" height=""1"" width=""1""/>"
"Google Should Be Broken Up, Say European MPs",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/l0yQFZyLMWA/story01.htm,"An anonymous reader is one of many to send word that the European Parliament has voted 384 to 174 in favor of unbundling search engines from other commercial services in order to ensure competition. ""The European Parliament has voted in favor of breaking Google up, as a solution to complaints that it favors is own services in search results. Politicians have no power to enforce a break-up, but the landmark vote sends a clear message to European regulators to get tough on the net giant. US politicians and trade bodies have voiced their dismay at the vote. The ultimate decision will rest with EU competition commissioner Margrethe Vestager. She has inherited the anti-competitive case lodged by Google's rivals in 2010. Google has around 90% market share for search in Europe. The Commission has never before ordered the break-up of any company, and many believe it is unlikely to do so now. But politicians are desperate to find a solution to the long-running anti-competitive dispute with Google.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=+Google+Should+Be+Broken+Up%2C+Say+European+MPs%3A+http%3A%2F%2Fbit.ly%2F126Witb""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F11%2F27%2F2229201%2Fgoogle-should-be-broken-up-say-european-mps%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/11/27/2229201/google-should-be-broken-up-say-european-mps?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/11/27/2229201/google-should-be-broken-up-say-european-mps?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6211961&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40e9dc5c/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612198210/u/0/f/647410/c/35028/s/40e9dc5c/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612198210/u/0/f/647410/c/35028/s/40e9dc5c/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612198210/u/0/f/647410/c/35028/s/40e9dc5c/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612198210/u/0/f/647410/c/35028/s/40e9dc5c/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612198210/u/0/f/647410/c/35028/s/40e9dc5c/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612198210/u/0/f/647410/c/35028/s/40e9dc5c/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612198210/u/0/f/647410/c/35028/s/40e9dc5c/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/214612198210/u/0/f/647410/c/35028/s/40e9dc5c/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612198210/u/0/f/647410/c/35028/s/40e9dc5c/sc/21/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/l0yQFZyLMWA"" height=""1"" width=""1""/>"
How to know if your dog understands you (APN),http://news.feedzilla.com/en_us/stories/science/409120192?client_source=api&format=json,"If you are worried that your dog is not paying attention to what you are
saying, simply look at where is he is staring.Dogs look to the right when they
recognise familiar commands because they process the sound in a specific
part...

"
"Intel Core M Notebooks Arrive, Lenovo Yoga 3 Pro Tested",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/HCx1Cy4EU0k/story01.htm,"MojoKid writes: Intel's 14nm Core M Broadwell architecture was announced a few months ago but to date, 2-in-1 hybrid devices and laptops have only trickled out to the market. Lenovo recently took the wraps off their Yoga 3 Pro 13-inch ultralight notebook and it's one of the few devices on the market right now that offers a glimpse of what Intel's Core M processor is capable of in performance and battery life testing. The 4.5 Watt TDP Core M 5Y70 actually keeps pace with 15-Watt previous generation Core i5 mobile chips in testing, but with significantly better battery life. It also enables very thin and light designs like the 2.6 pound Yoga 3 Pro, which is an interesting machine. Its watchband hinge allows it to contort into various positions for tablet, tent, stand and standard modes. The hinge is a ""you love it or hate it"" kind of thing, but does come with a 3200x1800 IPS display.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Intel+Core+M+Notebooks+Arrive%2C+Lenovo+Yoga+3+Pro+Tested%3A+http%3A%2F%2Fbit.ly%2F123hvoJ""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F14%2F11%2F28%2F1534232%2Fintel-core-m-notebooks-arrive-lenovo-yoga-3-pro-tested%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://mobile.slashdot.org/story/14/11/28/1534232/intel-core-m-notebooks-arrive-lenovo-yoga-3-pro-tested?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://mobile.slashdot.org/story/14/11/28/1534232/intel-core-m-notebooks-arrive-lenovo-yoga-3-pro-tested?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6222079&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40f10db9/sc/28/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612232955/u/0/f/647410/c/35028/s/40f10db9/sc/28/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612232955/u/0/f/647410/c/35028/s/40f10db9/sc/28/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612232955/u/0/f/647410/c/35028/s/40f10db9/sc/28/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612232955/u/0/f/647410/c/35028/s/40f10db9/sc/28/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612232955/u/0/f/647410/c/35028/s/40f10db9/sc/28/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612232955/u/0/f/647410/c/35028/s/40f10db9/sc/28/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612232955/u/0/f/647410/c/35028/s/40f10db9/sc/28/a2.htm""><img src=""http://da.feedsportal.com/r/214612232955/u/0/f/647410/c/35028/s/40f10db9/sc/28/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612232955/u/0/f/647410/c/35028/s/40f10db9/sc/28/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/HCx1Cy4EU0k"" height=""1"" width=""1""/>"
Kim Dotcom Says Legal Fight Has Left Him Broke,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/751bc4SYuik/story01.htm,"mrspoonsi writes Kim Dotcom, the founder of the seized file-sharing site Megaupload, has declared himself ""broke"". The entrepreneur said he had spent $10m (&pound;6.4m) on legal costs since being arrested in New Zealand in 2012 and accused of internet piracy. Mr Dotcom had employed a local law firm to fight the US's attempt to extradite him, but his defence team stepped down a fortnight ago without explaining why. Mr Dotcom said he would now represent himself at a bail hearing on Thursday. He denies charges of racketeering, conspiring to commit copyright infringement and money laundering. He told a conference in London, via a video link, that his lawyers had resigned because he had run out of money. ""The [US authorities] have certainly managed to drain my resources and dehydrate me, and without lawyers I am defenceless,"" he said. ""They used that opportunity to try and get my bail revoked and that's what I'm facing.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Kim+Dotcom+Says+Legal+Fight+Has+Left+Him+Broke%3A+http%3A%2F%2Fbit.ly%2F1zZsg6I""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F11%2F27%2F2022216%2Fkim-dotcom-says-legal-fight-has-left-him-broke%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/11/27/2022216/kim-dotcom-says-legal-fight-has-left-him-broke?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/11/27/2022216/kim-dotcom-says-legal-fight-has-left-him-broke?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6211479&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40e9dc5f/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612198209/u/0/f/647410/c/35028/s/40e9dc5f/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612198209/u/0/f/647410/c/35028/s/40e9dc5f/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612198209/u/0/f/647410/c/35028/s/40e9dc5f/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612198209/u/0/f/647410/c/35028/s/40e9dc5f/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612198209/u/0/f/647410/c/35028/s/40e9dc5f/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612198209/u/0/f/647410/c/35028/s/40e9dc5f/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612198209/u/0/f/647410/c/35028/s/40e9dc5f/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/214612198209/u/0/f/647410/c/35028/s/40e9dc5f/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612198209/u/0/f/647410/c/35028/s/40e9dc5f/sc/8/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/751bc4SYuik"" height=""1"" width=""1""/>"
Listening to the world (Physicsworld),http://news.feedzilla.com/en_us/stories/science/409122911?client_source=api&format=json,"Acoustical physicist **Philippe Blondel** sings the praises of _Sonic
Wonderland_, a book dedicated to the science of sound

"
Mathematicians Study Effects of Gerrymandering On 2012 Election,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/saTzPFkBqHc/story01.htm,"HughPickens.com writes Gerrymandering is the practice of establishing a political advantage for a particular party by manipulating district boundaries to concentrate all your opponents' votes in a few districts while keeping your party's supporters as a majority in the remaining districts. For example, in North Carolina in 2012 Republicans ended up winning nine out of 13 congressional seats even though more North Carolinians voted for Democrats than Republicans statewide. Now Jessica Jones reports that researchers at Duke are studying the mathematical explanation for the discrepancy. Mathematicians Jonathan Mattingly and Christy Vaughn created a series of district maps using the same vote totals from 2012, but with different borders. Their work was governed by two principles of redistricting: a federal rule requires each district have roughly the same population and a state rule requires congressional districts to be compact. Using those principles as a guide, they created a mathematical algorithm to randomly redraw the boundaries of the state's 13 congressional districts. ""We just used the actual vote counts from 2012 and just retabulated them under the different districtings,"" says Vaughn. ""If someone voted for a particular candidate in the 2012 election and one of our redrawn maps assigned where they live to a new congressional district, we assumed that they would still vote for the same political party."" The results were startling. After re-running the election 100 times with a randomly drawn nonpartisan map each time, the average simulated election result was 7 or 8 U.S. House seats for the Democrats and 5 or 6 for Republicans. The maximum number of Republican seats that emerged from any of the simulations was eight. The actual outcome of the election &mdash; four Democratic representatives and nine Republicans &ndash; did not occur in any of the simulations. ""If we really want our elections to reflect the will of the people, then I think we have to put in safeguards to protect our democracy so redistrictings don't end up so biased that they essentially fix the elections before they get started,"" says Mattingly. But North Carolina State Senator Bob Rucho is unimpressed. ""I'm saying these maps aren't gerrymandered,"" says Rucho. ""It was a matter of what the candidates actually was able to tell the voters and if the voters agreed with them. Why would you call that uncompetitive?""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Mathematicians+Study+Effects+of+Gerrymandering+On+2012+Election%3A+http%3A%2F%2Fbit.ly%2F1ryFTu5""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fpolitics.slashdot.org%2Fstory%2F14%2F11%2F28%2F0338208%2Fmathematicians-study-effects-of-gerrymandering-on-2012-election%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://politics.slashdot.org/story/14/11/28/0338208/mathematicians-study-effects-of-gerrymandering-on-2012-election?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://politics.slashdot.org/story/14/11/28/0338208/mathematicians-study-effects-of-gerrymandering-on-2012-election?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6214051&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40ee1cc2/sc/7/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612183433/u/0/f/647410/c/35028/s/40ee1cc2/sc/7/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612183433/u/0/f/647410/c/35028/s/40ee1cc2/sc/7/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612183433/u/0/f/647410/c/35028/s/40ee1cc2/sc/7/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612183433/u/0/f/647410/c/35028/s/40ee1cc2/sc/7/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612183433/u/0/f/647410/c/35028/s/40ee1cc2/sc/7/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612183433/u/0/f/647410/c/35028/s/40ee1cc2/sc/7/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612183433/u/0/f/647410/c/35028/s/40ee1cc2/sc/7/a2.htm""><img src=""http://da.feedsportal.com/r/214612183433/u/0/f/647410/c/35028/s/40ee1cc2/sc/7/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612183433/u/0/f/647410/c/35028/s/40ee1cc2/sc/7/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/saTzPFkBqHc"" height=""1"" width=""1""/>"
New Analysis Pushes Back Possible Origin For Antikythera Mechanism,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/1W66oZU1tcM/story01.htm,"We've mentioned several times over the years the Antikythera Mechanism, the astounding early analog computer recovered from a Greek shipwreck in shape good enough to allow modern recreations. The device has been attributed to different Greek mathemeticians and thinkers, such as Archimedes, Hipparchus, and Posidonius, but as reader puddingebola writes, ""Current research suggests its origin may be much earlier, and its working based on Babylonian arithmetical methods rather than Greek Trigonometry, which did not exist at the time. Puddingebola excerpts from the NYT article: Writing this month in the journal Archive for History of Exact Sciences, Dr. Carman and Dr. Evans took a different tack. Starting with the ways the device's eclipse patterns fit Babylonian eclipse records, the two scientists used a process of elimination to reach a conclusion that the ""epoch date,"" or starting point, of the Antikythera Mechanism's calendar was 50 years to a century earlier than had been generally believed.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=New+Analysis+Pushes+Back+Possible+Origin+For+Antikythera+Mechanism%3A+http%3A%2F%2Fbit.ly%2F1CqqBvV""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F11%2F29%2F0051228%2Fnew-analysis-pushes-back-possible-origin-for-antikythera-mechanism%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/11/29/0051228/new-analysis-pushes-back-possible-origin-for-antikythera-mechanism?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/11/29/0051228/new-analysis-pushes-back-possible-origin-for-antikythera-mechanism?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6226911&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40f2803c/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612201837/u/0/f/647410/c/35028/s/40f2803c/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612201837/u/0/f/647410/c/35028/s/40f2803c/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612201837/u/0/f/647410/c/35028/s/40f2803c/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612201837/u/0/f/647410/c/35028/s/40f2803c/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612201837/u/0/f/647410/c/35028/s/40f2803c/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612201837/u/0/f/647410/c/35028/s/40f2803c/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612201837/u/0/f/647410/c/35028/s/40f2803c/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/214612201837/u/0/f/647410/c/35028/s/40f2803c/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612201837/u/0/f/647410/c/35028/s/40f2803c/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/1W66oZU1tcM"" height=""1"" width=""1""/>"
